Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
162.125.81.13-192.168.0.178-443-52851-6,162.125.81.13,443,192.168.0.178,52851,6,03-03-2022 23:33,1020,2,2,31,0,31,0,15.5,21.92031022,0,0,0,0,30392.15686,3921.568627,340,499.1082047,913,0,1020,1020,0,1020,1020,107,107,0,107,107,0,0,0,0,40,40,1960.784314,1960.784314,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,1,7.75,15.5,0,0,0,0,0,0,0,2,31,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,VShare_Amazon
192.168.0.178-52.149.21.60-51892-443-6,52.149.21.60,443,192.168.0.178,51892,6,03-03-2022 23:31,83091435,4,6,361,5976,361,0,90.25,180.5,1440,1,996,642.3089599,76.26538162,0.120349348,9232381.667,1.82E+07,4.50E+07,0,8.29E+07,2.76E+07,2.41E+07,4.52E+07,212492,8.29E+07,1.66E+07,2.29E+07,4.52E+07,0,0,1,0,0,92,120,0.048139739,0.072209609,0,1440,608.9090909,647.8478918,419706.8909,0,0,0,1,1,0,0,0,1,669.8,90.25,996,0,0,0,0,0,0,4,361,6,5976,-1,517,1,0,209727.5,2476.995054,211479,207976,4.12E+07,5349299.569,4.50E+07,3.74E+07,VShare_Amazon
175.101.127.217-192.168.0.178-443-57697-6,192.168.0.178,57697,175.101.127.217,443,6,03-03-2022 23:33,3830472,237,1223,2981,1759602,782,0,12.57805907,93.60396662,1460,0,1438.75879,152.2285135,460147.7311,381.1540719,2625.409184,58787.97948,1802496,0,3822247,16195.96186,145682.2445,1802496,30,2027938,1659.523732,38785.52912,1212624,0,0,0,0,0,4812,24484,61.87227057,319.2818013,0,1460,1206.422313,546.2491544,298388.1387,0,1,0,0,0,0,0,0,5,1207.24863,12.57805907,1438.75879,0,0,0,0,0,0,237,2981,1223,1759602,-1,274,5,0,0,0,0,0,0,0,0,0,VShare_Amazon
192.168.0.178-13.35.210.64-57698-443-6,192.168.0.178,57698,13.35.210.64,443,6,03-03-2022 23:33,3672742,170,724,3014,1013703,815,0,17.72941176,113.8652674,1440,0,1400.142265,204.4536029,276827.7761,243.4148655,4112.81299,84203.38826,1899746,0,3670327,21717.91124,193032.7407,1899746,70,2020349,2794.396957,70743.2417,1902285,0,0,0,0,0,3400,14504,46.28694311,197.1279224,0,1440,1135.996648,576.1946106,332000.2293,0,1,0,0,0,0,0,0,4,1137.267338,17.72941176,1400.142265,0,0,0,0,0,0,170,3014,724,1013703,-1,140,5,0,0,0,0,0,0,0,0,0,VShare_Amazon
175.101.127.217-192.168.0.178-443-57697-6,175.101.127.217,443,192.168.0.178,57697,6,03-03-2022 23:33,0,1,1,0,31,0,0,0,0,31,31,31,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0,0,0,31,20.66666667,17.89785834,320.3333333,0,0,0,1,1,0,0,0,1,31,0,31,0,0,0,0,0,0,1,0,1,31,-1,274,0,0,0,0,0,0,0,0,0,0,VShare_Amazon
175.101.127.217-192.168.0.178-443-57701-6,192.168.0.178,57701,175.101.127.217,443,6,03-03-2022 23:33,4794760,11,32,1421,37906,778,0,129.1818182,265.4960708,1460,0,1184.5625,537.7960962,8202.078936,8.968123535,114160.9524,732151.337,4746034,0,4787223,478722.3,1499397.96,4746034,390,48664,1569.806452,3484.948086,13952,0,0,0,0,0,220,664,2.294171137,6.673952398,0,1460,893.7954545,675.2457806,455956.8642,0,1,0,0,0,0,0,0,2,914.5813953,129.1818182,1184.5625,0,0,0,0,0,0,11,1421,32,37906,-1,249,3,0,0,0,0,0,0,0,0,0,VShare_Amazon
175.101.127.217-192.168.0.178-443-57700-6,192.168.0.178,57700,175.101.127.217,443,6,03-03-2022 23:33,4795831,588,2396,3763,3466963,782,0,6.399659864,67.72903071,1460,0,1446.979549,116.276508,723696.4772,622.2070794,1607.720751,42108.88594,1824283,0,4787439,8155.773424,94711.70383,1824283,14,4073858,1700.984551,44958.18013,1835262,0,0,0,0,0,11868,47944,122.6064888,499.6005906,0,1460,1162.722278,583.5754179,340560.2684,0,1,0,0,0,0,0,0,4,1163.11193,6.399659864,1446.979549,0,0,0,0,0,0,588,3763,2396,3466963,-1,286,6,0,0,0,0,0,0,0,0,0,VShare_Amazon
192.168.0.178-13.35.210.64-57699-443-6,192.168.0.178,57699,13.35.210.64,443,6,03-03-2022 23:33,4895490,461,1725,4638,2457568,815,0,10.06073753,87.43465012,1440,0,1424.677101,133.7292282,502953.9433,446.533442,2240.498856,55415.7822,2159463,-1,4892184,10635.18261,120511.2768,2159463,3,4348575,2522.37529,61143.50563,2162101,0,0,0,0,0,13916,34524,94.16830593,352.3651361,0,1440,1125.83722,591.02472,349310.2196,0,1,0,0,0,0,0,0,3,1126.352242,10.06073753,1424.677101,0,0,0,0,0,0,461,4638,1725,2457568,-1,146,7,0,0,0,0,0,0,0,0,0,VShare_Amazon
175.101.127.217-192.168.0.178-443-57701-6,175.101.127.217,443,192.168.0.178,57701,6,03-03-2022 23:33,0,1,1,0,31,0,0,0,0,31,31,31,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0,0,0,31,20.66666667,17.89785834,320.3333333,0,0,0,1,1,0,0,0,1,31,0,31,0,0,0,0,0,0,1,0,1,31,-1,249,0,0,0,0,0,0,0,0,0,0,VShare_Amazon
175.101.127.217-192.168.0.178-443-57700-6,175.101.127.217,443,192.168.0.178,57700,6,03-03-2022 23:33,0,1,1,0,31,0,0,0,0,31,31,31,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0,0,0,31,20.66666667,17.89785834,320.3333333,0,0,0,1,1,0,0,0,1,31,0,31,0,0,0,0,0,0,1,0,1,31,-1,286,0,0,0,0,0,0,0,0,0,0,VShare_Amazon
