Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.4.16-47.75.19.167-60426-80-6,192.168.4.16,60426,47.75.19.167,80,6,05-04-2022 14:00,202596,3,3,0,0,0,0,0,0,0,0,0,0,0,29.61558965,40519.2,88047.56005,198018,88,199354,99677,140840.1145,199266,88,4490,2245,1637.659305,3403,1087,0,0,0,0,60,92,14.80779482,14.80779482,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,-1,237,0,0,0,0,0,0,0,0,0,0,IPCam_AlarmClock
192.168.4.13-192.168.4.16-28014-12261-17,192.168.4.16,12261,192.168.4.13,28014,17,05-04-2022 13:58,119986783,20610,5792,2.03E+07,87604,1032,4,987.0945172,174.7409006,1032,4,15.125,14.51432997,170282.2718,220.0409023,4544.781751,13686.64342,127777,12,1.20E+08,5821.772041,17356.72856,131846,12,1.20E+08,20719.52737,33306.67126,1127496,13,0,0,0,0,164880,46336,171.7689189,48.27198342,4,1032,773.8762262,430.8925377,185668.379,0,0,0,0,0,0,0,0,0,773.9055375,987.0945172,15.125,0,0,0,0,0,0,20610,20344018,5792,87604,-1,-1,20610,0,0,0,0,0,0,0,0,0,IPCam_AlarmClock
192.168.4.16-47.112.162.49-15753-32100-17,192.168.4.16,15753,47.112.162.49,32100,17,05-04-2022 13:58,90359840,3,5,144,96,48,48,48,0,48,12,19.2,16.09968944,2.6560472,0.088534907,1.29E+07,1.59E+07,2.99E+07,142854,6.01E+07,3.01E+07,3978.182751,3.01E+07,3.01E+07,9.04E+07,2.26E+07,1.50E+07,3.01E+07,143944,0,0,0,0,24,40,0.03320059,0.055334317,12,48,32,18.97366596,360,0,0,0,0,0,0,0,0,1,36,48,19.2,0,0,0,0,0,0,3,144,5,96,-1,-1,3,0,146588.3333,5550.906803,152967,142854,2.99E+07,6915.68524,2.99E+07,2.99E+07,IPCam_AlarmClock
192.168.4.16-18.182.200.45-15753-32100-17,192.168.4.16,15753,18.182.200.45,32100,17,05-04-2022 13:58,90341748,3,5,144,96,48,48,48,0,48,12,19.2,16.09968944,2.656579104,0.088552637,1.29E+07,1.59E+07,2.99E+07,128795,6.01E+07,3.01E+07,4101.926438,3.01E+07,3.01E+07,9.03E+07,2.26E+07,1.50E+07,3.01E+07,128795,0,0,0,0,24,40,0.033207239,0.055345398,12,48,32,18.97366596,360,0,0,0,0,0,0,0,0,1,36,48,19.2,0,0,0,0,0,0,3,144,5,96,-1,-1,3,0,129315.3333,521.0012796,129837,128795,2.99E+07,5345.642057,2.99E+07,2.99E+07,IPCam_AlarmClock
192.168.4.16-3.221.182.58-15753-32100-17,192.168.4.16,15753,3.221.182.58,32100,17,05-04-2022 13:58,90418911,3,5,144,96,48,48,48,0,48,12,19.2,16.09968944,2.654311995,0.088477066,1.29E+07,1.58E+07,2.99E+07,208842,6.01E+07,3.01E+07,4199.507173,3.01E+07,3.01E+07,9.04E+07,2.26E+07,1.49E+07,3.01E+07,208842,0,0,0,0,24,40,0.0331789,0.055298167,12,48,32,18.97366596,360,0,0,0,0,0,0,0,0,1,36,48,19.2,0,0,0,0,0,0,3,144,5,96,-1,-1,3,0,212196.6667,3957.310998,216561,208842,2.99E+07,7038.663723,2.99E+07,2.99E+07,IPCam_AlarmClock
192.168.4.16-47.75.19.167-60427-80-6,192.168.4.16,60427,47.75.19.167,80,6,05-04-2022 14:02,213701,3,3,0,0,0,0,0,0,0,0,0,0,0,28.07661171,42740.2,93911.49613,210733,149,211711,105855.5,149491.5659,211562,149,2819,1409.5,471.6402231,1743,1076,0,0,0,0,60,92,14.03830586,14.03830586,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,-1,237,0,0,0,0,0,0,0,0,0,0,IPCam_AlarmClock
192.168.4.13-192.168.4.16-28014-12261-17,192.168.4.16,12261,192.168.4.13,28014,17,05-04-2022 14:00,119985893,19296,5642,1.90E+07,84660,1032,9,986.3340589,175.3290257,1032,10,15.00531726,14.59896959,159326.7469,207.8411001,4811.560853,14451.11292,128122,13,1.20E+08,6218.034931,18402.03428,140359,14,1.20E+08,21270.32317,29560.02814,149423,14,0,0,0,0,154368,45136,160.8189056,47.02219452,9,1032,766.5902402,434.7380356,188997.1596,0,0,0,0,0,0,0,0,0,766.62098,986.3340589,15.00531726,0,0,0,0,0,0,19296,19032302,5642,84660,-1,-1,19296,0,0,0,0,0,0,0,0,0,IPCam_AlarmClock
192.168.4.16-47.112.162.49-15753-32100-17,192.168.4.16,15753,47.112.162.49,32100,17,05-04-2022 14:00,90292684,3,5,144,96,48,48,48,0,48,12,19.2,16.09968944,2.658022659,0.088600755,1.29E+07,1.59E+07,2.99E+07,143412,6.01E+07,3.01E+07,4990.759662,3.01E+07,3.00E+07,9.03E+07,2.26E+07,1.50E+07,3.01E+07,143989,0,0,0,0,24,40,0.033225283,0.055375472,12,48,32,18.97366596,360,0,0,0,0,0,0,0,0,1,36,48,19.2,0,0,0,0,0,0,3,144,5,96,-1,-1,3,0,147263.6667,6178.325205,154390,143412,2.99E+07,9090.967184,2.99E+07,2.99E+07,IPCam_AlarmClock
192.168.4.16-18.182.200.45-15753-32100-17,192.168.4.16,15753,18.182.200.45,32100,17,05-04-2022 14:00,90277771,3,5,144,96,48,48,48,0,48,12,19.2,16.09968944,2.658461738,0.088615391,1.29E+07,1.59E+07,2.99E+07,128485,6.01E+07,3.01E+07,5033.186068,3.01E+07,3.00E+07,9.03E+07,2.26E+07,1.50E+07,3.01E+07,128806,0,0,0,0,24,40,0.033230772,0.05538462,12,48,32,18.97366596,360,0,0,0,0,0,0,0,0,1,36,48,19.2,0,0,0,0,0,0,3,144,5,96,-1,-1,3,0,128772.6667,272.5331784,129027,128485,2.99E+07,5481.422078,2.99E+07,2.99E+07,IPCam_AlarmClock
192.168.4.16-3.221.182.58-15753-32100-17,192.168.4.16,15753,3.221.182.58,32100,17,05-04-2022 14:00,90358459,3,5,144,96,48,48,48,0,48,12,19.2,16.09968944,2.656087794,0.08853626,1.29E+07,1.58E+07,2.98E+07,205394,6.01E+07,3.01E+07,5036.014496,3.01E+07,3.00E+07,9.04E+07,2.26E+07,1.49E+07,3.01E+07,209300,0,0,0,0,24,40,0.033201097,0.055335162,12,48,32,18.97366596,360,0,0,0,0,0,0,0,0,1,36,48,19.2,0,0,0,0,0,0,3,144,5,96,-1,-1,3,0,206832.3333,2146.824244,209300,205394,2.98E+07,7209.427231,2.98E+07,2.98E+07,IPCam_AlarmClock
