Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.217.160.131-192.168.0.107-443-60750-6,192.168.0.107,60750,172.217.160.131,443,6,09-07-2020 12:33,116669986,6,3,0,0,0,0,0,0,0,0,0,0,0,0.077140662,1.46E+07,2.70E+07,5.85E+07,39,1.17E+08,2.33E+07,3.19E+07,5.85E+07,43,5.81E+07,2.91E+07,4.09E+07,5.80E+07,146423,0,0,0,0,192,96,0.051427108,0.025713554,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,-1,251,0,0,73231,103509.1191,146423,39,5.83E+07,369569.3592,5.85E+07,5.80E+07,VConf_Skype
192.168.0.107-40.90.22.185-36310-443-6,192.168.0.107,36310,40.90.22.185,443,6,09-07-2020 12:32,111593800,93,58,25704,55159,1428,0,276.3870968,567.2306684,1448,0,951.0172414,691.2462301,724.6191097,1.353121768,743958.6667,4107817.934,4.53E+07,3,1.11E+08,1207952.391,5209880.319,4.53E+07,12,1.12E+08,1957785.965,6590521.38,4.55E+07,22,0,0,0,0,2988,1872,0.833379632,0.519742136,0,1448,531.9934211,697.1071017,485958.3112,0,1,0,0,0,0,0,0,0,535.5165563,276.3870968,951.0172414,0,0,0,0,0,0,93,25704,58,55159,-1,1029,18,0,925681,1180444.251,3611502,226798,1.30E+07,1.33E+07,4.53E+07,5798483,VConf_Skype
192.168.0.107-52.114.158.91-57340-443-6,192.168.0.107,57340,52.114.158.91,443,6,09-07-2020 12:32,110699984,25,15,17136,5792,1428,0,685.44,728.1399865,1448,0,386.1333333,662.8042015,207.1183678,0.361336999,2838461.128,8815773.837,4.56E+07,7,1.10E+08,4603508.75,1.10E+07,4.56E+07,7,1.11E+08,7906670.286,1.38E+07,4.58E+07,17,0,0,0,0,800,496,0.225835624,0.135501375,0,1448,559.2195122,707.7294509,500880.9756,0,1,0,0,0,0,0,0,0,573.2,685.44,386.1333333,0,0,0,0,0,0,25,17136,15,5792,-1,1029,12,0,518647,495721.2413,1258845,219767,2.62E+07,1.30E+07,4.56E+07,1.90E+07,VConf_Skype
192.168.0.107-35.224.99.156-41318-80-6,192.168.0.107,41318,35.224.99.156,80,6,09-07-2020 12:35,669785,2,4,0,0,0,0,0,0,0,0,0,0,0,8.958098494,133957,184692.453,366255,50,303412,303412,0,303412,303412,669785,223261.6667,195795.2306,366255,106,0,0,0,0,64,144,2.986032831,5.972065663,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,229,0,0,0,0,0,0,0,0,0,0,VConf_Skype
172.217.26.206-192.168.0.107-443-35100-6,172.217.26.206,443,192.168.0.107,35100,6,09-07-2020 12:32,97178413,9,11,0,0,0,0,0,0,0,0,0,0,0,0.205807024,5114653.316,1.46E+07,5.88E+07,4,9.72E+07,1.21E+07,2.12E+07,5.88E+07,4,9.72E+07,9716233.8,1.94E+07,5.88E+07,56,0,0,0,0,288,352,0.092613161,0.113193863,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,11,0,-1,501,0,0,87857.33333,40333.19819,112995,41335,3.23E+07,2.46E+07,5.88E+07,1.02E+07,VConf_Skype
152.199.39.108-192.168.0.107-443-41788-6,192.168.0.107,41788,152.199.39.108,443,6,09-07-2020 12:34,72097384,13,8,0,1460,0,0,0,0,1460,0,182.5,516.1879503,20.250388,0.291272704,3604869.2,1.09E+07,4.67E+07,13,7.21E+07,6005846.75,1.38E+07,4.67E+07,47,7.21E+07,1.03E+07,1.72E+07,4.67E+07,25963,0,0,0,0,260,192,0.180311674,0.11096103,0,1460,66.36363636,311.2730459,96890.90909,0,1,0,0,0,0,0,0,0,69.52380952,0,182.5,0,0,0,0,0,0,13,0,8,1460,-1,292,0,0,90718.66667,136832.8928,248113,42,2.39E+07,1.99E+07,4.67E+07,1.00E+07,VConf_Skype
172.217.163.170-192.168.0.107-443-33662-6,172.217.163.170,443,192.168.0.107,33662,6,09-07-2020 12:32,114091953,67,56,1831,3820,1418,0,27.32835821,175.570791,1368,0,68.21428571,271.6416566,49.5302241,1.078077785,935179.9426,5765695.842,5.85E+07,5,1.14E+08,1728665.561,7778610.948,5.85E+07,5,1.14E+08,2073604.382,8524720.145,5.85E+07,19,0,0,0,0,2180,1872,0.587245623,0.490832162,0,1418,45.57258065,223.5331289,49967.05973,0,0,0,0,1,0,0,0,0,45.94308943,27.32835821,68.21428571,0,0,0,0,0,0,67,1831,56,3820,-1,501,4,0,7208548.667,8949259.593,1.72E+07,41546,3.04E+07,2.55E+07,5.85E+07,8583808,VConf_Skype
192.168.0.107-216.58.196.161-50822-443-6,192.168.0.107,50822,216.58.196.161,443,6,09-07-2020 12:32,117548535,11,10,0,0,0,0,0,0,0,0,0,0,0,0.178649611,5877426.75,1.54E+07,5.88E+07,35,1.18E+08,1.18E+07,2.47E+07,5.88E+07,37,1.18E+08,1.31E+07,2.14E+07,5.88E+07,6998,0,0,0,0,352,336,0.093578367,0.085071243,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,0,-1,261,0,0,90581,147354.5988,260613,68,3.91E+07,1.75E+07,5.88E+07,2.53E+07,VConf_Skype
192.168.0.107-216.58.196.161-50822-443-6,192.168.0.107,50822,216.58.196.161,443,6,09-07-2020 12:35,16292,0,3,0,0,0,0,0,0,0,0,0,0,0,184.1394549,8146,11472.10042,16258,34,0,0,0,0,0,16292,8146,11472.10042,16258,34,0,0,0,0,0,96,0,184.1394549,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,261,0,0,0,0,0,0,0,0,0,0,VConf_Skype
152.199.40.6-192.168.0.107-443-32890-6,192.168.0.107,32890,152.199.40.6,443,6,09-07-2020 12:34,59857935,3,3,0,0,0,0,0,0,0,0,0,0,0,0.100237337,1.20E+07,1.89E+07,4.32E+07,21,5.99E+07,2.99E+07,1.89E+07,4.33E+07,1.66E+07,5.99E+07,2.99E+07,1.88E+07,4.32E+07,1.66E+07,0,0,0,0,60,60,0.050118668,0.050118668,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,-1,294,0,0,15317,21631.81065,30613,21,2.99E+07,1.89E+07,4.32E+07,1.66E+07,VConf_Skype
